DATE,DEPTH,NO3
1995-09-13,1000,0.0
1995-09-13,200,
1995-09-13,1500,0.0
1995-09-13,100,0.1
1995-10-30,500,0.0
1995-10-30,1500,3.4
1995-10-30,200,
1995-10-30,100,0.0
1995-10-30,300,
1995-10-30,2000,3.5
1995-10-30,2600,3.3
1995-10-30,2500,3.2
1995-10-30,1000,0.4
1995-11-22,200,
1995-11-22,2500,4.0
1995-11-22,100,1.6
1995-11-22,1000,1.8
1995-11-22,1500,2.8
1995-11-22,2700,4.1
1995-11-22,2000,3.7
1995-11-22,300,
1995-11-22,500,1.5
1995-12-13,1500,3.2
1995-12-13,2000,3.2
1995-12-13,100,2.9
1995-12-13,1000,3.1
1995-12-13,2500,3.5
1995-12-13,2600,3.5
1995-12-13,500,3.0
1995-12-13,300,
1995-12-13,200,
1996-01-17,2000,4.4
1996-01-17,1500,4.4
1996-01-17,2700,5.6
1996-01-17,100,3.8
1996-01-17,500,3.9
1996-01-17,2500,5.7
1996-01-17,1000,4.1
1996-02-29,500,
1996-02-29,100,
1996-02-29,1000,
1996-02-29,2000,
1996-02-29,1500,
1996-03-06,1000,
1996-03-06,1500,
1996-03-06,2000,
1996-03-06,300,
1996-03-06,200,
1996-03-06,500,
1996-03-06,100,
1996-03-22,1000,0.1
1996-03-22,2000,6.5
1996-03-22,100,0.0
1996-03-22,500,0.0
1996-03-22,2100,6.5
1996-03-22,1500,0.1
1996-03-23,200,
1996-03-27,100,0.1
1996-03-27,2000,1.4
1996-03-27,500,0.1
1996-03-27,1500,0.4
1996-03-27,1000,0.2
1996-03-27,200,
1996-03-28,1500,0.8
1996-03-28,2000,6.7
1996-03-28,100,1.0
1996-03-28,2500,6.9
1996-03-28,1000,0.7
1996-03-28,500,0.9
1996-03-28,2700,6.9
1996-04-02,200,
1996-04-02,1500,1.0
1996-04-02,1000,0.8
1996-04-02,2700,6.9
1996-04-02,500,0.1
1996-04-02,2000,3.1
1996-04-02,100,0.3
1996-04-02,2500,7.2
1996-04-11,2700,8.3
1996-04-11,2000,1.4
1996-04-11,100,0.1
1996-04-11,500,0.1
1996-04-11,1500,0.0
1996-04-11,1000,0.1
1996-04-11,2500,7.8
1996-05-13,2000,4.0
1996-05-13,500,0.0
1996-05-13,100,0.1
1996-05-13,1500,0.2
1996-05-13,2600,3.7
1996-05-13,2500,3.5
1996-05-13,1000,0.1
1996-06-05,1500,1.5
1996-06-05,100,0.1
1996-06-05,2000,2.5
1996-06-05,500,0.0
1996-06-05,1000,0.2
1996-06-05,2600,3.1
1996-06-05,2500,3.4
1996-06-27,1500,2.2
1996-06-27,500,0.1
1996-06-27,200,
1996-06-27,1000,0.3
1996-06-27,2500,4.0
1996-06-27,100,0.3
1996-06-27,2000,2.8
1996-07-04,1000,0.1
1996-07-04,2000,2.1
1996-07-04,1500,2.0
1996-07-04,100,0.1
1996-07-04,2500,2.7
1996-07-04,500,0.1
1996-07-04,200,
1996-07-11,200,
1996-07-11,2000,3.0
1996-07-11,300,
1996-07-11,100,0.0
1996-07-11,1000,0.1
1996-07-11,500,0.0
1996-07-11,2500,3.0
1996-07-11,1500,1.0
1996-07-18,200,
1996-07-18,1000,0.0
1996-07-18,2500,3.1
1996-07-18,100,0.1
1996-07-18,500,0.0
1996-07-18,1500,0.0
1996-07-18,300,
1996-07-18,2000,1.4
1996-07-25,300,
1996-07-25,200,
1996-07-25,500,0.1
1996-07-25,2500,1.9
1996-07-25,1500,0.1
1996-07-25,100,0.1
1996-07-25,1000,0.0
1996-07-25,2000,1.5
1996-08-02,2000,0.3
1996-08-02,100,0.1
1996-08-02,200,
1996-08-02,500,0.1
1996-08-02,1000,0.1
1996-08-02,1500,0.1
1996-08-02,2500,2.4
1996-08-02,300,
1996-08-08,500,0.1
1996-08-08,1500,0.0
1996-08-08,2500,1.9
1996-08-08,300,
1996-08-08,2000,0.1
1996-08-08,100,0.3
1996-08-08,200,
1996-08-08,1000,0.1
1996-08-15,200,
1996-08-15,1000,0.0
1996-08-15,1500,0.1
1996-08-15,2000,0.0
1996-08-15,2500,0.8
1996-08-15,300,
1996-08-15,100,0.1
1996-08-15,500,0.0
1996-08-21,1500,0.0
1996-08-21,200,
1996-08-21,500,0.0
1996-08-21,300,
1996-08-21,1000,0.1
1996-08-21,100,0.1
1996-08-21,1500,1.1
1996-08-21,2000,0.1
1996-08-29,100,
1996-08-29,1500,0.0
1996-08-29,300,
1996-08-29,200,
1996-08-29,2500,0.9
1996-08-29,1000,0.1
1996-08-29,2000,0.0
1996-08-29,500,0.1
1996-09-12,1000,0.1
1996-09-12,2500,1.0
1996-09-12,1500,0.0
1996-09-12,300,
1996-09-12,2000,0.4
1996-09-12,200,
1996-09-12,100,0.1
1996-09-12,500,0.1
1996-09-19,200,
1996-09-19,1500,0.1
1996-09-19,500,0.1
1996-09-19,2500,1.0
1996-09-19,1000,0.1
1996-09-19,300,
1996-09-19,100,0.3
1996-09-19,2000,0.2
1996-09-26,1500,0.0
1996-09-26,2000,0.1
1996-09-26,200,
1996-09-26,300,
1996-09-26,500,0.1
1996-09-26,1000,0.0
1996-09-26,2500,0.9
1996-09-26,100,0.1
1996-10-16,1000,0.1
1996-10-16,2500,2.0
1996-10-16,300,
1996-10-16,2000,1.2
1996-10-16,1500,0.1
1996-10-16,100,0.2
1996-10-16,500,0.1
1996-10-16,200,
1996-11-12,200,
1996-11-12,500,3.6
1996-11-12,100,3.7
1996-11-12,300,
1996-11-12,2000,3.6
1996-11-12,2500,3.7
1996-11-12,1500,3.9
1996-11-12,1000,4.4
1996-12-10,2500,5.9
1996-12-10,2000,5.7
1996-12-10,1500,5.4
1996-12-10,300,
1996-12-10,500,4.3
1996-12-10,200,
1996-12-10,1000,3.9
1996-12-10,100,4.4
1997-01-15,2000,6.5
1997-01-15,500,6.4
1997-01-15,200,
1997-01-15,1000,6.5
1997-01-15,300,
1997-01-15,1500,6.6
1997-01-15,100,6.4
1997-01-15,2500,6.7
1997-02-11,1000,7.8
1997-02-11,1500,7.8
1997-02-11,2000,7.9
1997-02-11,100,7.7
1997-02-11,300,
1997-02-11,500,7.8
1997-02-11,2500,8.7
1997-02-11,200,
1997-02-18,2500,3.6
1997-02-18,500,8.5
1997-02-18,200,
1997-02-18,1500,4.0
1997-02-18,2000,3.6
1997-02-18,100,8.8
1997-02-18,1000,5.4
1997-02-18,300,
1997-02-25,2000,4.4
1997-02-25,100,5.6
1997-02-25,500,5.7
1997-02-25,1000,4.6
1997-02-25,200,
1997-02-25,300,
1997-02-25,2500,4.3
1997-02-25,1500,3.9
1997-03-04,1000,3.5
1997-03-04,100,2.4
1997-03-04,1500,4.8
1997-03-04,2500,5.2
1997-03-04,2000,5.3
1997-03-04,200,
1997-03-04,300,
1997-03-04,500,2.3
1997-03-11,100,0.1
1997-03-11,200,
1997-03-11,2000,5.4
1997-03-11,1000,0.3
1997-03-11,1500,4.3
1997-03-11,500,0.0
1997-03-11,2500,5.7
1997-03-11,300,
1997-03-17,100,0.0
1997-03-17,300,
1997-03-17,500,0.0
1997-03-17,2500,5.5
1997-03-17,2000,5.2
1997-03-17,1500,2.3
1997-03-17,1000,0.0
1997-03-17,200,
1997-03-24,500,0.6
1997-03-24,1500,1.9
1997-03-24,1000,0.6
1997-03-24,2500,5.4
1997-03-24,2000,5.4
1997-03-24,300,
1997-03-24,200,
1997-03-24,100,0.6
1997-04-04,2000,3.4
1997-04-04,1500,1.4
1997-04-04,300,
1997-04-04,500,0.2
1997-04-04,2500,5.0
1997-04-04,1000,0.6
1997-04-04,200,
1997-04-04,100,0.3
1997-04-14,100,0.3
1997-04-14,2500,2.3
1997-04-14,1000,0.3
1997-04-14,1500,0.5
1997-04-14,500,0.2
1997-04-14,2000,1.9
1997-04-15,1500,
1997-04-15,2500,
1997-04-15,100,
1997-04-15,1000,
1997-04-15,300,
1997-04-15,200,
1997-04-15,2000,
1997-04-15,500,
1997-04-17,2500,2.2
1997-04-17,1000,0.3
1997-04-17,2000,1.5
1997-04-17,1500,0.5
1997-04-17,300,
1997-04-17,200,
1997-04-17,500,0.2
1997-04-17,100,0.3
1997-04-18,300,
1997-04-18,100,
1997-04-18,1500,
1997-04-18,2000,
1997-04-18,500,
1997-04-18,2500,
1997-04-18,1000,
1997-04-18,200,
1997-04-30,100,
1997-04-30,1500,1.7
1997-04-30,200,
1997-04-30,2000,3.3
1997-04-30,500,0.6
1997-04-30,1000,0.6
1997-04-30,300,
1997-04-30,2500,5.5
1997-05-06,1000,1.3
1997-05-06,500,0.6
1997-05-06,2500,6.7
1997-05-06,1500,3.0
1997-05-06,200,
1997-05-06,2000,4.9
1997-05-06,100,0.7
1997-05-06,300,
1997-05-30,2500,6.1
1997-05-30,1500,0.1
1997-05-30,1000,0.1
1997-05-30,2000,0.4
1997-05-30,100,0.1
1997-05-30,500,0.0
1997-06-05,500,0.0
1997-06-05,2000,1.6
1997-06-05,2500,6.7
1997-06-05,300,
1997-06-05,200,
1997-06-05,100,0.1
1997-06-05,1000,0.0
1997-06-05,1500,0.0
1997-06-18,2500,10.8
1997-06-18,1000,0.0
1997-06-18,1500,0.0
1997-06-18,200,
1997-06-18,500,0.0
1997-06-18,300,
1997-06-18,100,0.1
1997-06-18,2000,2.3
1997-07-02,1000,0.1
1997-07-02,300,
1997-07-02,1500,0.1
1997-07-02,100,0.0
1997-07-02,2000,4.8
1997-07-02,500,0.1
1997-07-02,2500,8.0
1997-07-02,200,
1997-07-09,300,
1997-07-09,200,
1997-07-09,2500,8.7
1997-07-09,500,0.0
1997-07-09,2000,2.3
1997-07-09,1500,0.0
1997-07-09,100,0.1
1997-07-09,1000,0.0
1997-07-15,200,
1997-07-15,1000,0.1
1997-07-15,2500,7.1
1997-07-15,2000,9.9
1997-07-15,300,
1997-07-15,500,0.3
1997-07-15,1500,1.3
1997-07-15,100,0.1
1997-07-23,2000,4.9
1997-07-23,2500,8.2
1997-07-23,1500,0.1
1997-07-23,500,0.2
1997-07-23,300,
1997-07-23,200,
1997-07-23,1000,0.1
1997-07-23,100,0.2
1997-07-30,2000,8.8
1997-07-30,1500,0.0
1997-07-30,200,
1997-07-30,500,0.1
1997-07-30,1000,0.1
1997-07-30,100,0.2
1997-07-30,300,
1997-07-30,2000,2.3
1997-08-05,1000,0.0
1997-08-05,300,
1997-08-05,100,0.0
1997-08-05,2000,4.4
1997-08-05,500,0.0
1997-08-05,200,
1997-08-05,1500,0.1
1997-08-05,2500,10.5
1997-08-12,100,0.1
1997-08-12,1000,0.0
1997-08-12,2500,11.4
1997-08-12,500,0.0
1997-08-12,200,
1997-08-12,2000,4.3
1997-08-12,1500,0.0
1997-08-12,300,
1997-08-18,1000,
1997-08-18,2000,
1997-08-18,1500,
1997-08-18,2500,11.5
1997-08-18,300,
1997-08-18,200,
1997-08-18,100,0.1
1997-08-18,500,
1997-08-25,100,0.0
1997-08-25,500,0.0
1997-08-25,1000,0.0
1997-08-25,2500,9.4
1997-08-25,1500,0.1
1997-08-25,200,
1997-08-25,300,
1997-08-25,2000,0.9
1997-09-01,500,0.0
1997-09-01,300,
1997-09-01,1500,0.0
1997-09-01,2500,8.7
1997-09-01,100,0.0
1997-09-01,200,
1997-09-01,2000,6.6
1997-09-01,1000,0.0
1997-09-08,500,0.0
1997-09-08,2000,2.8
1997-09-08,200,
1997-09-08,1500,0.3
1997-09-08,1500,6.7
1997-09-08,100,0.1
1997-09-08,1000,0.1
1997-09-08,300,
1997-09-18,500,0.1
1997-09-18,200,
1997-09-18,100,0.1
1997-09-18,1000,1.4
1997-09-18,2500,
1997-09-18,1500,1.2
1997-09-18,300,
1997-09-18,2000,1.6
1997-09-25,2400,2.3
1997-09-25,1400,2.0
1997-09-25,900,0.3
1997-09-25,400,0.0
1997-09-25,300,
1997-09-25,100,0.1
1997-09-25,200,
1997-09-25,1900,2.1
1997-10-22,2500,3.3
1997-10-22,1500,1.1
1997-10-22,200,
1997-10-22,100,0.2
1997-10-22,300,
1997-10-22,1000,0.3
1997-10-22,2000,2.5
1997-10-22,500,0.2
1997-11-13,500,1.3
1997-11-13,200,
1997-11-13,2000,1.9
1997-11-13,1000,1.1
1997-11-13,300,
1997-11-13,1500,1.8
1997-11-13,2500,2.9
1997-11-13,100,1.4
1997-12-10,200,
1997-12-10,1000,2.3
1997-12-10,2000,3.0
1997-12-10,1500,2.5
1997-12-10,100,2.1
1997-12-10,300,
1997-12-10,2500,3.6
1997-12-10,500,2.2
1998-01-14,2000,6.6
1998-01-14,100,5.5
1998-01-14,1500,6.0
1998-01-14,1000,5.4
1998-01-14,2500,6.6
1998-01-14,500,5.5
1998-01-14,200,
1998-01-14,300,
1998-02-12,100,6.5
1998-02-12,2500,9.2
1998-02-12,2000,8.8
1998-02-12,1500,8.7
1998-02-12,300,
1998-02-12,200,
1998-02-12,500,8.5
1998-02-12,1000,8.9
1998-02-25,2500,9.4
1998-02-25,1000,8.1
1998-02-25,100,3.8
1998-02-25,2000,9.4
1998-02-25,500,3.8
1998-02-25,200,
1998-02-25,1500,8.9
1998-02-25,300,
1998-03-11,2500,2.4
1998-03-11,200,
1998-03-11,2000,3.2
1998-03-11,300,
1998-03-11,1000,0.3
1998-03-11,1500,0.0
1998-03-11,500,0.2
1998-03-11,100,0.3
1998-03-26,200,
1998-03-26,1000,0.1
1998-03-26,500,0.0
1998-03-26,100,0.0
1998-03-26,2500,2.6
1998-03-26,300,
1998-03-26,1500,0.3
1998-03-26,2000,1.1
1998-04-01,2000,0.4
1998-04-01,100,0.0
1998-04-01,2500,4.4
1998-04-01,500,0.0
1998-04-01,1000,0.0
1998-04-01,1500,0.1
1998-04-01,200,
1998-04-01,300,
1998-04-22,300,
1998-04-22,2000,0.8
1998-04-22,1000,0.3
1998-04-22,200,
1998-04-22,2500,0.8
1998-04-22,100,0.1
1998-04-22,1500,0.7
1998-04-22,500,0.1
1998-05-11,100,0.4
1998-05-11,200,
1998-05-11,1400,1.3
1998-05-11,400,0.4
1998-05-11,900,0.1
1998-05-11,300,
1998-05-11,2400,3.8
1998-05-11,1900,2.7
1998-06-10,300,
1998-06-10,2500,3.76
1998-06-10,1000,0.03
1998-06-10,1500,0.58
1998-06-10,100,0.07
1998-06-10,2000,2.92
1998-06-10,500,0.06
1998-06-10,200,
1998-06-25,2000,4.43
1998-06-25,100,0.06
1998-06-25,500,0.04
1998-06-25,1000,0.04
1998-06-25,300,
1998-06-25,2500,4.87
1998-06-25,1500,2.58
1998-06-25,200,
1998-07-02,200,
1998-07-02,500,0.06
1998-07-02,2500,5.14
1998-07-02,300,
1998-07-02,100,0.07
1998-07-02,1000,0.07
1998-07-02,1500,0.03
1998-07-02,2000,3.31
1998-07-08,2500,5.41
1998-07-08,100,0.05
1998-07-08,300,
1998-07-08,500,0.07
1998-07-08,2000,0.15
1998-07-08,1000,0.07
1998-07-08,1500,0.09
1998-07-08,200,
1998-07-15,100,0.06
1998-07-15,300,
1998-07-15,200,
1998-07-15,500,0.05
1998-07-15,1500,0.09
1998-07-15,2000,0.96
1998-07-15,1000,0.04
1998-07-15,2500,3.46
1998-07-22,200,
1998-07-22,300,
1998-07-22,2500,3.65
1998-07-22,500,0.18
1998-07-22,1500,0.1
1998-07-22,100,0.21
1998-07-22,1000,0.12
1998-07-22,2000,0.11
1998-07-29,1000,0.03
1998-07-29,300,
1998-07-29,2500,1.69
1998-07-29,200,
1998-07-29,2000,0.1
1998-07-29,100,0.04
1998-07-29,500,0.03
1998-07-29,1500,0.03
1998-08-11,1000,0.17
1998-08-11,100,0.18
1998-08-11,500,0.18
1998-08-11,200,
1998-08-11,2500,0.48
1998-08-11,300,
1998-08-11,1500,0.12
1998-08-11,2000,0.18
1998-08-19,1500,0.14
1998-08-19,200,
1998-08-19,2000,0.18
1998-08-19,300,
1998-08-19,2500,0.55
1998-08-19,500,0.22
1998-08-19,1000,0.2
1998-08-19,100,0.22
1998-08-26,1000,
1998-08-26,1500,
1998-08-26,2500,
1998-08-26,200,
1998-08-26,2000,
1998-08-26,500,
1998-08-26,300,
1998-08-26,100,0.73
1998-09-01,2000,1.22
1998-09-01,1500,1.04
1998-09-01,500,0.67
1998-09-01,1000,0.55
1998-09-01,100,1.16
1998-09-08,200,
1998-09-08,500,0.14
1998-09-08,1900,0.21
1998-09-08,300,
1998-09-08,100,0.14
1998-09-08,2400,0.18
1998-09-08,1400,0.11
1998-09-08,900,0.13
1998-09-16,200,
1998-09-16,2000,0.04
1998-09-16,1500,0.02
1998-09-16,500,0.03
1998-09-16,2500,0.1
1998-09-16,1000,0.03
1998-09-16,300,
1998-09-16,100,0.04
1998-09-21,2000,0.05
1998-09-21,100,0.13
1998-09-21,300,
1998-09-21,1500,0.08
1998-09-21,500,0.13
1998-09-21,200,
1998-09-21,1000,0.1
1998-09-21,2500,0.11
1998-10-15,2500,0.81
1998-10-15,100,0.76
1998-10-15,2000,0.7
1998-10-15,509,0.7
1998-10-15,300,
1998-10-15,1000,0.7
1998-10-15,1500,0.73
1998-10-15,200,
1998-11-03,1510,3.73
1998-11-03,200,
1998-11-03,110,1.41
1998-11-03,2500,4.19
1998-11-03,300,
1998-11-03,2000,4.19
1998-11-03,509,1.44
1998-11-03,1010,1.54
1998-12-08,300,
1998-12-08,1000,2.69
1998-12-08,2500,4.64
1998-12-08,2000,4.28
1998-12-08,200,
1998-12-08,500,2.7
1998-12-08,1500,2.63
1998-12-08,100,2.74
1999-01-26,2000,8.35
1999-01-26,1500,8.23
1999-01-26,2500,8.05
1999-01-26,500,7.34
1999-01-26,100,7.39
1999-01-26,1000,7.66
1999-02-12,1500,9.97
1999-02-12,2500,9.82
1999-02-12,1000,10.09
1999-02-12,2000,9.56
1999-02-12,500,9.89
1999-02-12,100,9.95
1999-03-25,100,1.36
1999-03-25,1000,1.97
1999-03-25,500,1.22
1999-03-25,2500,11.76
1999-03-25,2000,3.37
1999-03-25,1500,2.68
1999-04-27,500,3.65
1999-04-27,2500,7.94
1999-04-27,1000,3.35
1999-04-27,2000,7.78
1999-04-27,100,3.88
1999-04-27,1500,6.74
1999-05-25,2000,4.33
1999-05-25,500,0.03
1999-05-25,2500,8.63
1999-05-25,1500,1.89
1999-05-25,100,0.03
1999-05-25,1000,0.63
1999-06-18,2000,10.02
1999-06-18,2500,12.65
1999-06-18,100,0.04
1999-06-18,1000,0.0
1999-06-18,500,0.04
1999-06-18,1500,0.02
1999-07-15,1000,0.13
1999-07-15,100,0.19
1999-07-15,500,0.11
1999-07-15,2000,6.97
1999-07-15,1500,0.13
1999-07-15,2500,9.95
1999-08-17,500,0.03
1999-08-17,1000,0.03
1999-08-17,1500,0.01
1999-08-17,100,0.1
1999-08-17,2500,9.89
1999-08-17,2000,3.59
1999-09-17,1000,0.1
1999-09-17,100,0.19
1999-09-17,1500,0.08
1999-09-17,500,0.07
1999-09-17,2000,0.09
1999-09-17,2500,0.28
1999-10-18,500,0.26
1999-10-18,2500,4.87
1999-10-18,1000,0.21
1999-10-18,2000,3.77
1999-10-18,1500,4.25
1999-10-18,100,0.55
1999-11-16,100,0.13
1999-11-16,2000,0.31
1999-11-16,2500,1.3
1999-11-16,500,0.01
1999-11-16,1500,0.09
1999-11-16,1000,0.04
1999-12-15,1000,3.02
1999-12-15,2000,2.99
1999-12-15,2500,3.74
1999-12-15,500,3.05
1999-12-15,1500,3.01
1999-12-15,100,3.14
2000-01-18,2500,6.17
2000-01-18,1000,7.33
2000-01-18,100,8.06
2000-01-18,1500,6.51
2000-01-18,500,8.15
2000-01-18,2000,6.27
2000-02-08,2500,8.15
2000-02-08,500,7.94
2000-02-08,1000,8.03
2000-02-08,1500,8.07
2000-02-08,100,7.95
2000-02-08,2000,8.03
2000-03-15,1500,10.86
2000-03-15,1000,11.06
2000-03-15,500,10.99
2000-03-15,100,10.95
2000-03-15,2500,10.93
2000-03-15,2000,10.84
2000-04-17,100,0.57
2000-04-17,500,0.59
2000-04-17,2000,5.13
2000-04-17,1500,3.9
2000-04-17,1000,1.08
2000-04-17,2500,6.73
2000-05-17,1000,0.02
2000-05-17,1500,0.01
2000-05-17,100,0.05
2000-05-17,2500,8.33
2000-05-17,2000,5.47
2000-05-17,500,0.04
2000-06-28,2500,6.14
2000-06-28,100,0.19
2000-06-28,2000,2.76
2000-06-28,1500,0.09
2000-06-28,1000,0.06
2000-06-28,500,0.08
2000-07-12,1500,2.9
2000-07-12,2500,8.96
2000-07-12,100,0.1
2000-07-12,1000,0.36
2000-07-12,500,0.02
2000-07-12,2000,5.72
2000-08-08,1500,0.04
2000-08-08,2000,0.08
2000-08-08,500,0.01
2000-08-08,2500,0.2
2000-08-08,100,0.03
2000-08-08,1000,0.01
2000-09-27,1500,0.13
2000-09-27,1000,0.08
2000-09-27,2000,0.28
2000-09-27,2500,0.12
2000-09-27,100,0.51
2000-09-27,500,0.1
2000-10-24,2500,1.02
2000-10-24,1000,0.0
2000-10-24,2000,0.6
2000-10-24,1500,0.09
2000-10-24,500,0.0
2000-10-24,100,0.0
2000-11-28,1000,2.3
2000-11-28,100,1.97
2000-11-28,1500,2.52
2000-11-28,2500,4.87
2000-11-28,500,2.08
2000-11-28,2000,3.03
2000-12-18,2500,3.92
2000-12-18,1500,3.18
2000-12-18,1000,3.02
2000-12-18,100,2.58
2000-12-18,2000,3.4
2000-12-18,500,2.56
2001-01-16,500,4.51
2001-01-16,1500,4.16
2001-01-16,2000,6.1
2001-01-16,1000,4.01
2001-01-16,2500,7.14
2001-01-16,100,4.52
2001-02-15,500,5.61
2001-02-15,2000,6.32
2001-02-15,1000,5.7
2001-02-15,1500,5.81
2001-02-15,2500,6.78
2001-02-15,100,5.59
2001-03-13,2000,8.29
2001-03-13,500,1.97
2001-03-13,1500,6.03
2001-03-13,1000,1.97
2001-03-13,100,1.83
2001-03-13,2500,8.79
2001-04-18,1000,0.02
2001-04-18,2500,4.52
2001-04-18,500,0.04
2001-04-18,100,0.07
2001-04-18,2000,0.25
2001-04-18,1500,0.02
2001-05-31,2000,4.58
2001-05-31,1000,0.31
2001-05-31,1500,0.85
2001-05-31,100,0.19
2001-05-31,2500,5.99
2001-05-31,500,0.26
2001-06-28,500,0.01
2001-06-28,2500,6.82
2001-06-28,1500,4.34
2001-06-28,1000,0.0
2001-06-28,100,0.12
2001-06-28,2000,5.13
2001-07-11,100,0.24
2001-07-11,500,0.22
2001-07-11,2000,0.29
2001-07-11,2500,6.27
2001-07-11,1500,0.19
2001-07-11,1000,0.2
2001-08-09,500,1.89
2001-08-09,1500,0.13
2001-08-09,100,3.03
2001-08-09,1000,0.33
2001-08-09,2000,0.12
2001-08-09,2500,0.3
2001-09-10,100,0.13
2001-09-10,1500,0.09
2001-09-10,500,0.06
2001-09-10,1000,0.06
2001-09-10,2000,0.13
2001-09-10,2500,0.23
2001-10-16,1000,0.19
2001-10-16,2500,0.43
2001-10-16,100,0.19
2001-10-16,2000,0.41
2001-10-16,1500,0.2
2001-10-16,500,0.21
2001-11-06,2500,0.54
2001-11-06,2000,0.51
2001-11-06,1000,0.54
2001-11-06,100,0.23
2001-11-06,1500,0.51
2001-11-06,500,1.1
2001-12-13,500,3.24
2001-12-13,1000,2.85
2001-12-13,1500,2.53
2001-12-13,2000,2.49
2001-12-13,2500,2.46
2001-12-13,100,3.88
2002-01-08,100,4.67
2002-01-08,500,4.32
2002-01-08,1500,5.12
2002-01-08,1000,4.15
2002-01-08,2000,5.51
2002-01-08,2500,5.24
2002-02-21,2500,8.34
2002-02-21,2000,8.91
2002-02-21,500,9.01
2002-02-21,100,9.02
2002-02-21,1500,8.91
2002-02-21,1000,8.82
2002-03-11,2500,9.65
2002-03-11,500,9.85
2002-03-11,100,9.75
2002-03-11,2000,9.77
2002-03-11,1500,9.68
2002-03-11,1000,9.77
2002-04-10,1500,0.16
2002-04-10,2500,5.52
2002-04-10,2000,1.35
2002-04-10,500,0.07
2002-04-10,100,0.13
2002-04-10,1000,0.07
2002-05-21,2000,4.24
2002-05-21,100,0.07
2002-05-21,2500,5.1
2002-05-21,1500,0.4
2002-05-21,1000,0.03
2002-05-21,500,0.03
2002-06-18,100,0.24
2002-06-18,500,0.15
2002-06-18,1000,0.14
2002-06-18,2000,9.2
2002-06-18,2500,10.22
2002-06-18,1500,2.62
2002-07-09,1500,0.14
2002-07-09,2000,1.79
2002-07-09,500,0.13
2002-07-09,2500,2.9
2002-07-09,100,0.2
2002-07-09,1000,0.13
2002-08-20,2500,0.11
2002-08-20,100,0.05
2002-08-20,500,0.06
2002-08-20,1500,0.04
2002-08-20,1000,0.07
2002-08-20,2000,0.04
2002-09-17,500,0.2
2002-09-17,2500,0.31
2002-09-17,100,0.23
2002-09-17,1000,0.25
2002-09-17,2000,0.22
2002-09-17,1500,0.23
2002-10-15,1000,0.05
2002-10-15,1500,0.05
2002-10-15,2500,0.06
2002-10-15,100,0.18
2002-10-15,500,0.06
2002-10-15,2000,0.03
2002-11-19,1000,1.05
2002-11-19,500,1.07
2002-11-19,1500,1.16
2002-11-19,2500,2.75
2002-11-19,2000,2.39
2002-11-19,100,1.14
2002-12-17,1000,3.32
2002-12-17,2500,3.29
2002-12-17,2000,3.29
2002-12-17,100,3.36
2002-12-17,1500,3.29
2002-12-17,500,3.27
2003-01-23,1500,6.94
2003-01-23,100,8.63
2003-01-23,1000,6.97
2003-01-23,2000,6.7
2003-01-23,500,7.12
2003-01-23,2500,6.88
2003-02-18,100,0.15
2003-02-18,500,0.08
2003-02-18,1000,0.62
2003-02-18,2500,7.76
2003-02-18,1500,6.54
2003-02-18,2000,7.93
2003-03-11,2500,4.59
2003-03-11,100,0.12
2003-03-11,500,0.05
2003-03-11,2000,1.03
2003-03-11,1500,0.04
2003-03-11,1000,0.05
2003-04-24,100,0.2
2003-04-24,2500,2.24
2003-04-24,500,0.08
2003-04-24,1500,0.07
2003-04-24,2000,1.08
2003-04-24,1000,0.04
2003-05-13,1500,0.11
2003-05-13,2000,1.44
2003-05-13,500,0.09
2003-05-13,1000,0.06
2003-05-13,2500,2.13
2003-05-13,100,0.18
2003-06-17,2500,4.49
2003-06-17,500,0.03
2003-06-17,100,0.19
2003-06-17,2000,3.4
2003-06-17,1500,0.35
2003-06-17,1000,0.04
2003-07-15,2000,2.16
2003-07-15,1500,0.03
2003-07-15,1000,0.05
2003-07-15,2500,3.16
2003-07-15,100,0.13
2003-07-15,500,0.06
2003-08-13,500,0.11
2003-08-13,100,0.13
2003-08-13,1500,0.09
2003-08-13,2500,4.56
2003-08-13,2000,0.12
2003-08-13,1000,0.13
2003-09-08,1000,0.05
2003-09-08,2500,2.82
2003-09-08,500,0.03
2003-09-08,1500,0.32
2003-09-08,2000,2.33
2003-09-08,100,0.03
2003-10-14,2500,0.13
2003-10-14,2000,3.78
2003-10-14,500,0.05
2003-10-14,1000,0.03
2003-10-14,100,0.27
2003-10-14,1500,0.04
2003-11-12,1500,2.42
2003-11-12,500,1.23
2003-11-12,2500,7.24
2003-11-12,2000,7.35
2003-11-12,100,1.54
2003-11-12,1000,1.11
2003-12-04,1000,2.46
2003-12-04,2500,6.17
2003-12-04,500,1.88
2003-12-04,2000,2.99
2003-12-04,1500,2.37
2003-12-04,100,1.9
2004-01-20,2500,5.89
2004-01-20,1500,5.48
2004-01-20,500,5.57
2004-01-20,1000,5.51
2004-01-20,100,5.62
2004-01-20,2000,5.8
2004-02-18,1000,6.78
2004-02-18,500,6.64
2004-02-18,2500,8.34
2004-02-18,100,6.61
2004-02-18,1500,6.71
2004-02-18,2000,8.72
2004-03-16,100,0.07
2004-03-16,2000,4.47
2004-03-16,2500,7.53
2004-03-16,1500,0.07
2004-03-16,1000,0.02
2004-03-16,500,0.01
2004-04-15,2500,1.87
2004-04-15,1000,0.0
2004-04-15,100,0.04
2004-04-15,1500,0.01
