DATE,DEPTH,OXY
1962-11-19,2000,303.1
1962-12-11,2000,271.9
1962-12-11,1500,331.3
1962-12-11,2600,246.9
1962-12-11,500,346.9
1962-12-11,1000,337.5
1962-12-11,100,331.3
1963-03-28,2000,287.5
1963-03-28,1500,318.8
1963-03-28,1000,340.6
1963-03-28,2600,262.5
1963-03-28,500,334.4
1963-03-28,100,353.1
1963-04-08,2600,293.8
1963-04-08,2000,403.1
1963-04-08,500,409.4
1963-04-08,100,400.0
1963-04-08,1500,415.6
1963-04-08,1000,421.9
1963-05-15,1500,246.9
1963-05-15,2600,206.3
1963-05-15,100,343.8
1963-05-15,1000,340.6
1963-05-15,500,359.4
1963-05-15,2000,246.9
1963-06-05,2000,150.0
1963-06-05,1500,281.3
1963-06-05,1000,309.4
1963-06-05,500,284.4
1963-06-05,2600,178.1
1963-06-05,100,290.6
1963-07-02,1500,225.0
1963-07-02,2600,153.1
1963-07-02,500,300.0
1963-07-02,1000,284.4
1963-07-02,2000,162.5
1963-07-02,100,275.0
1963-08-06,2600,128.1
1963-08-06,100,281.3
1963-08-06,1000,306.3
1963-08-06,500,309.4
1963-08-06,1500,296.9
1963-08-06,2000,162.5
1963-09-03,2600,96.9
1963-09-03,2000,243.8
1963-09-03,500,275.0
1963-09-03,100,293.8
1963-09-03,1500,231.3
1963-09-03,1000,250.0
1963-10-03,2000,115.6
1963-10-03,1500,121.9
1963-10-03,1000,200.0
1963-10-03,100,300.0
1963-10-03,500,293.8
1963-10-03,2600,71.9
1963-11-04,500,300.0
1963-11-04,2000,190.6
1963-11-04,1000,300.0
1963-11-04,100,303.1
1963-11-04,1500,281.3
1963-11-04,2600,59.4
1963-12-02,100,321.9
1963-12-02,2000,306.3
1963-12-02,2600,275.0
1963-12-02,1500,334.4
1963-12-02,500,315.6
1963-12-02,1000,353.1
1964-02-04,1500,362.5
1964-02-04,2000,340.6
1964-02-04,500,371.9
1964-02-04,100,365.6
1964-02-04,2600,325.0
1964-02-04,1000,371.9
1964-02-25,2000,353.1
1964-02-25,100,409.4
1964-02-25,1000,400.0
1964-02-25,2600,340.6
1964-02-25,500,393.8
1964-02-25,1500,378.1
1964-03-17,100,409.4
1964-03-17,2000,406.3
1964-03-17,1000,412.5
1964-03-17,1500,409.4
1964-03-17,2600,362.5
1964-03-17,500,415.6
1964-04-07,1000,425.0
1964-04-07,100,440.6
1964-04-07,1500,415.6
1964-04-07,2000,418.8
1964-04-07,2600,321.9
1964-04-07,500,421.9
1964-05-13,500,396.9
1964-05-13,1500,312.5
1964-05-13,2600,287.5
1964-05-13,100,415.6
1964-05-13,2000,303.1
1964-05-13,1000,340.6
1964-06-09,1500,287.5
1964-06-09,500,331.3
1964-06-09,100,334.4
1964-06-09,1000,309.4
1964-06-09,2000,271.9
1964-06-09,2600,215.6
1964-07-21,1000,421.9
1964-07-21,2600,200.0
1964-07-21,1500,378.1
1964-07-21,500,418.8
1964-07-21,100,403.1
1964-07-21,2000,284.4
1964-08-27,500,
1964-08-27,1000,
1964-08-27,2000,
1964-08-27,1500,
1964-08-27,100,
1964-08-27,2600,
1964-09-10,100,281.3
1964-09-10,1500,250.0
1964-09-10,1000,278.1
1964-09-10,2600,53.1
1964-09-10,500,290.6
1964-09-10,2000,115.6
1964-10-20,500,315.6
1964-10-20,1000,306.3
1964-10-20,2000,131.3
1964-10-20,2600,18.8
1964-10-20,100,318.8
1964-10-20,1500,300.0
1964-11-17,500,293.8
1964-11-17,2600,271.9
1964-11-17,2000,234.4
1964-11-17,1000,290.6
1964-11-17,100,296.9
1964-11-17,1500,284.4
1964-12-15,500,340.6
1964-12-15,2600,303.1
1964-12-15,1000,331.3
1964-12-15,100,343.8
1964-12-15,2000,318.8
1964-12-15,1500,328.1
1965-01-19,1000,378.1
1965-01-19,2600,346.9
1965-01-19,1500,365.6
1965-01-19,500,384.4
1965-01-19,2000,359.4
1965-01-19,100,381.3
1965-02-17,1500,418.8
1965-02-17,100,415.6
1965-02-17,1000,418.8
1965-02-17,500,418.8
1965-02-17,2000,365.6
1965-02-17,2600,350.0
1965-03-16,2000,400.0
1965-03-16,500,453.1
1965-03-16,2600,337.5
1965-03-16,1000,418.8
1965-03-16,100,475.0
1965-03-16,1500,418.8
1965-04-24,1000,387.5
1965-04-24,2000,371.9
1965-04-24,500,390.6
1965-04-24,1500,378.1
1965-04-24,2600,271.9
1965-04-24,100,387.5
1965-05-11,500,365.6
1965-05-11,2000,356.3
1965-05-11,100,368.8
1965-05-11,1500,362.5
1965-05-11,1000,368.8
1965-05-11,2600,287.5
1965-06-15,100,334.4
1965-06-15,2600,150.0
1965-06-15,1500,290.6
1965-06-15,2000,237.5
1965-06-15,500,343.8
1965-06-15,1000,340.6
1965-07-21,2600,162.5
1965-07-21,100,325.0
1965-07-21,1000,309.4
1965-07-21,500,328.1
1965-07-21,1500,290.6
1965-07-21,2000,234.4
1965-08-24,1500,300.0
1965-08-24,100,315.6
1965-08-24,2600,46.9
1965-08-24,500,318.8
1965-08-24,1000,309.4
1965-08-24,2000,175.0
1965-09-07,1000,296.9
1965-09-07,2000,115.6
1965-09-07,2600,65.6
1965-09-07,100,303.1
1965-09-07,500,306.3
1965-09-07,1500,265.6
1965-10-05,1000,318.8
1965-10-05,100,321.9
1965-10-05,2600,25.0
1965-10-05,2000,143.8
1965-10-05,1500,221.9
1965-10-05,500,231.3
1965-11-02,2000,171.9
1965-11-02,2600,87.5
1965-11-02,100,278.1
1965-11-02,1000,259.4
1965-11-02,500,281.3
1965-11-02,1500,190.6
1965-12-07,1000,353.1
1965-12-07,1500,353.1
1965-12-07,2600,353.1
1965-12-07,2000,353.1
1965-12-07,500,356.3
1965-12-07,100,356.3
1966-01-18,100,371.9
1966-01-18,1500,368.8
1966-01-18,500,371.9
1966-01-18,2600,365.6
1966-01-18,2000,368.8
1966-01-18,1000,368.8
1966-02-14,2600,396.9
1966-02-14,1500,400.0
1966-02-14,1000,400.0
1966-02-14,2000,400.0
1966-02-14,500,400.0
1966-02-14,100,400.0
1966-03-14,1500,415.6
1966-03-14,500,415.6
1966-03-14,1000,415.6
1966-03-14,2000,390.6
1966-03-14,2600,359.4
1966-03-14,100,412.5
1966-04-05,2000,315.6
1966-04-05,1500,284.4
1966-04-05,100,375.0
1966-04-05,2600,303.1
1966-04-05,1000,356.3
1966-04-05,500,381.3
1966-05-10,1500,356.3
1966-05-10,2000,300.0
1966-05-10,2600,287.5
1966-05-10,1000,378.1
1966-05-10,500,375.0
1966-05-10,100,368.8
1966-06-23,500,293.8
1966-06-23,100,293.8
1966-06-23,1500,318.8
1966-06-23,2600,162.5
1966-06-23,2000,265.6
1966-06-23,1000,315.6
1966-07-12,2000,193.8
1966-07-12,2600,187.5
1966-07-12,1500,215.6
1966-07-12,1000,253.1
1966-07-12,500,290.6
1966-07-12,100,275.0
1966-08-02,100,237.5
1966-08-02,500,259.4
1966-08-02,1000,196.9
1966-08-02,2600,146.9
1966-08-02,2000,146.9
1966-08-02,1500,184.4
1966-09-05,500,293.8
1966-09-05,1000,278.1
1966-09-05,1500,237.5
1966-09-05,2000,125.0
1966-09-05,2600,96.9
1966-09-05,100,293.8
1966-10-03,2600,40.6
1966-10-03,1000,190.6
1966-10-03,1500,140.6
1966-10-03,500,234.4
1966-10-03,2000,75.0
1966-10-03,100,290.6
1966-10-31,2600,296.9
1966-10-31,2000,187.5
1966-10-31,100,325.0
1966-10-31,1000,306.3
1966-10-31,500,312.5
1966-10-31,1500,268.8
1966-12-06,1000,315.6
1966-12-06,2600,118.8
1966-12-06,100,331.3
1966-12-06,1500,209.4
1966-12-06,500,331.3
1966-12-06,2000,153.1
1967-01-10,1500,290.6
1967-01-10,1000,321.9
1967-01-10,500,371.9
1967-01-10,2600,275.0
1967-01-10,100,371.9
1967-01-10,2000,278.1
1967-02-07,2600,225.0
1967-02-07,500,371.9
1967-02-07,1000,371.9
1967-02-07,1500,371.9
1967-02-07,100,378.1
1967-02-07,2000,340.6
1967-03-06,2000,356.3
1967-03-06,2600,356.3
1967-03-06,500,375.0
1967-03-06,100,375.0
1967-03-06,1000,375.0
1967-03-06,1500,371.9
1967-04-05,100,418.8
1967-04-05,2600,325.0
1967-04-05,500,425.0
1967-04-05,1000,375.0
1967-04-05,2000,337.5
1967-04-05,1500,337.5
1967-05-08,1000,328.1
1967-05-08,100,337.5
1967-05-08,1500,278.1
1967-05-08,2600,37.5
1967-05-08,500,331.3
1967-05-08,2000,231.3
1967-06-05,500,315.6
1967-06-05,2600,31.3
1967-06-05,2000,184.4
1967-06-05,1000,306.3
1967-06-05,100,325.0
1967-06-05,1500,275.0
1967-07-03,2000,93.8
1967-07-03,1000,275.0
1967-07-03,500,303.1
1967-07-03,1500,162.5
1967-07-03,100,300.0
1967-07-03,2600,68.8
1967-08-01,100,315.6
1967-08-01,2000,59.4
1967-08-01,2600,68.8
1967-08-01,1500,237.5
1967-08-01,500,312.5
1967-08-01,1000,281.3
1967-09-18,100,300.0
1967-09-18,2000,71.9
1967-09-18,500,303.1
1967-09-18,2600,6.3
1967-09-18,1000,212.5
1967-09-18,1500,175.0
1967-10-10,2600,25.0
1967-10-10,500,275.0
1967-10-10,1500,206.3
1967-10-10,100,275.0
1967-10-10,1000,231.3
1967-10-10,2000,28.1
1967-11-06,2600,168.8
1967-11-06,100,293.8
1967-11-06,2000,246.9
1967-11-06,500,293.8
1967-11-06,1500,284.4
1967-11-06,1000,290.6
1967-12-04,2600,259.4
1967-12-04,1500,315.6
1967-12-04,1000,325.0
1967-12-04,100,328.1
1967-12-04,500,331.3
1967-12-04,2000,315.6
1968-01-08,1000,356.3
1968-01-08,1500,359.4
1968-01-08,500,359.4
1968-01-08,100,356.3
1968-01-08,2000,356.3
1968-01-08,2600,356.3
1968-01-29,500,384.4
1968-01-29,1000,390.6
1968-01-29,2600,387.5
1968-01-29,100,387.5
1968-01-29,1500,384.4
1968-01-29,2000,381.3
1968-02-20,2000,381.3
1968-02-20,100,393.8
1968-02-20,500,390.6
1968-02-20,1000,390.6
1968-02-20,1500,375.0
1968-02-20,2600,371.9
1968-03-18,1500,403.1
1968-03-18,2000,400.0
1968-03-18,100,400.0
1968-03-18,1000,403.1
1968-03-18,500,400.0
1968-03-18,2600,396.9
1968-04-02,2600,337.5
1968-04-02,100,396.9
1968-04-02,500,400.0
1968-04-02,2000,315.6
1968-04-02,1000,396.9
1968-04-02,1500,368.8
1968-05-06,2600,253.1
1968-05-06,500,415.6
1968-05-06,1500,362.5
1968-05-06,1000,375.0
1968-05-06,2000,259.4
1968-05-06,100,371.9
1968-06-12,100,318.8
1968-06-12,1500,315.6
1968-06-12,500,321.9
1968-06-12,2000,253.1
1968-06-12,2600,193.8
1968-06-12,1000,318.8
1968-07-03,1500,221.9
1968-07-03,2000,206.3
1968-07-03,2600,209.4
1968-07-03,1000,234.4
1968-07-03,100,306.3
1968-07-03,500,309.4
1968-08-19,100,281.3
1968-08-19,1500,221.9
1968-08-19,500,278.1
1968-08-19,1000,265.6
1968-08-19,2600,56.3
1968-08-19,2000,106.3
1968-09-16,500,296.9
1968-09-16,1500,290.6
1968-09-16,2600,31.3
1968-09-16,100,281.3
1968-09-16,2000,290.6
1968-09-16,1000,293.8
1968-10-21,2600,196.9
1968-10-21,1500,143.8
1968-10-21,1000,193.8
1968-10-21,100,187.5
1968-10-21,500,203.1
1968-10-21,2000,168.8
1968-11-18,2600,325.0
1968-11-18,1000,325.0
1968-11-18,100,312.5
1968-11-18,1500,321.9
1968-11-18,500,343.8
1968-11-18,2000,325.0
1968-12-19,500,325.0
1968-12-19,100,328.1
1968-12-19,1500,331.3
1968-12-19,2000,287.5
1968-12-19,1000,337.5
1968-12-19,2600,240.6
1969-01-14,1000,371.9
1969-01-14,1500,321.9
1969-01-14,500,371.9
1969-01-14,100,371.9
1969-01-14,2600,240.6
1969-01-14,2000,300.0
1969-02-25,1000,393.8
1969-02-25,1500,393.8
1969-02-25,2000,390.6
1969-02-25,100,390.6
1969-02-25,2600,321.9
1969-02-25,500,393.8
1969-03-24,100,412.5
1969-03-24,1500,415.6
1969-03-24,2000,415.6
1969-03-24,500,412.5
1969-03-24,1000,418.8
1969-03-24,2600,412.5
1969-04-22,100,396.9
1969-04-22,1500,409.4
1969-04-22,2000,400.0
1969-04-22,500,415.6
1969-04-22,2600,375.0
1969-04-22,1000,412.5
1969-05-13,500,359.4
1969-05-13,100,353.1
1969-05-13,1500,353.1
1969-05-13,2600,187.5
1969-05-13,1000,356.3
1969-05-13,2000,312.5
1969-06-18,1000,325.0
1969-06-18,500,318.8
1969-06-18,2000,171.9
1969-06-18,2600,103.1
1969-06-18,100,300.0
1969-06-18,1500,262.5
1969-07-23,2600,143.8
1969-07-23,2000,178.1
1969-07-23,100,287.5
1969-07-23,500,287.5
1969-07-23,1000,193.8
1969-07-23,1500,187.5
1969-08-15,1000,284.4
1969-08-15,2000,225.0
1969-08-15,500,284.4
1969-08-15,2600,28.1
1969-08-15,100,287.5
1969-08-15,1500,268.8
1969-09-09,2000,103.1
1969-09-09,2600,71.9
1969-09-09,1000,275.0
1969-09-09,500,278.1
1969-09-09,100,278.1
1969-09-09,1500,184.4
1969-10-06,2000,159.4
1969-10-06,1000,293.8
1969-10-06,1500,278.1
1969-10-06,2600,31.3
1969-10-06,500,300.0
1969-10-06,100,306.3
1969-11-05,2600,65.6
1969-11-05,500,290.6
1969-11-05,1500,281.3
1969-11-05,2000,231.3
1969-11-05,100,293.8
1969-11-05,1000,290.6
1969-12-02,100,328.1
1969-12-02,500,328.1
1969-12-02,1000,350.0
1969-12-02,2600,328.1
1969-12-02,1500,328.1
1969-12-02,2000,328.1
1970-01-07,100,403.1
1970-01-07,500,396.9
1970-01-07,2000,375.0
1970-01-07,1000,390.6
1970-01-07,2600,365.6
1970-01-07,1500,387.5
1970-02-04,500,403.1
1970-02-04,100,403.1
1970-02-04,1500,403.1
1970-02-04,2600,378.1
1970-02-04,1000,403.1
1970-02-04,2000,390.6
1970-03-16,100,456.3
1970-03-16,2000,340.6
1970-03-16,500,471.9
1970-03-16,2600,303.1
1970-03-16,1500,381.3
1970-03-16,1000,434.4
1970-04-06,1000,409.4
1970-04-06,2000,303.1
1970-04-06,1500,390.6
1970-04-06,100,412.5
1970-04-06,2600,290.6
1970-04-06,500,412.5
1970-05-19,100,359.4
1970-05-19,1500,328.1
1970-05-19,2000,259.4
1970-05-19,2600,190.6
1970-05-19,1000,375.0
1970-05-19,500,368.8
1970-06-09,2600,81.3
1970-06-09,500,331.3
1970-06-09,2000,206.3
1970-06-09,100,325.0
1970-06-09,1000,281.3
1970-06-09,1500,265.6
1970-07-14,2600,115.6
1970-07-14,100,296.9
1970-07-14,1000,281.3
1970-07-14,500,293.8
1970-07-14,2000,196.9
1970-07-14,1500,150.0
1970-08-20,500,271.9
1970-08-20,2000,118.8
1970-08-20,1000,243.8
1970-08-20,2600,68.8
1970-08-20,1500,146.9
1970-08-20,100,268.8
1970-09-29,500,181.3
1970-09-29,1500,106.3
1970-09-29,100,296.9
1970-09-29,1000,137.5
1970-09-29,2000,84.4
1970-09-29,2600,18.8
1970-10-15,100,300.0
1970-10-15,500,300.0
1970-10-15,2000,93.8
1970-10-15,2600,31.3
1970-10-15,1500,203.1
1970-10-15,1000,293.8
1970-11-02,2000,290.6
1970-11-02,100,293.8
1970-11-02,500,300.0
1970-11-02,1500,296.9
1970-11-02,2600,193.8
1970-11-02,1000,296.9
1970-12-01,500,318.8
1970-12-01,2600,128.1
1970-12-01,1000,315.6
1970-12-01,100,315.6
1970-12-01,2000,209.4
1970-12-01,1500,253.1
1971-01-19,500,365.6
1971-01-19,1500,318.8
1971-01-19,2600,221.9
1971-01-19,100,396.9
1971-01-19,2000,287.5
1971-01-19,1000,359.4
1971-02-10,1000,387.5
1971-02-10,1500,368.8
1971-02-10,2000,303.1
1971-02-10,100,384.4
1971-02-10,2600,384.4
1971-02-10,500,390.6
1971-03-11,2600,353.1
1971-03-11,1500,403.1
1971-03-11,2000,393.8
1971-03-11,100,403.1
1971-03-11,500,406.3
1971-03-11,1000,403.1
1971-04-07,1500,371.9
1971-04-07,2000,328.1
1971-04-07,1000,371.9
1971-04-07,2600,315.6
1971-04-07,500,378.1
1971-04-07,100,378.1
1971-05-10,500,356.3
1971-05-10,1500,325.0
1971-05-10,100,359.4
1971-05-10,2000,303.1
1971-05-10,1000,359.4
1971-05-10,2600,253.1
1971-06-08,500,321.9
1971-06-08,1500,296.9
1971-06-08,1000,312.5
1971-06-08,100,315.6
1971-06-08,2000,143.8
1971-06-08,2600,271.9
1971-07-13,2000,131.3
1971-07-13,100,312.5
1971-07-13,1500,237.5
1971-07-13,2600,106.3
1971-07-13,500,312.5
1971-07-13,1000,318.8
1971-09-01,1000,275.0
1971-09-01,100,275.0
1971-09-01,500,262.5
1971-09-01,1500,203.1
1971-09-01,2600,40.6
1971-09-01,2000,84.4
1971-10-05,2000,121.9
1971-10-05,500,303.1
1971-10-05,2600,18.8
1971-10-05,1500,306.3
1971-10-05,100,303.1
1971-10-05,1000,300.0
1971-11-04,1000,206.3
1971-11-04,1500,206.3
1971-11-04,2000,193.8
1971-11-04,500,271.9
1971-11-04,2600,196.9
1971-11-04,100,271.9
1971-12-06,2000,312.5
1971-12-06,1500,312.5
1971-12-06,100,321.9
1971-12-06,2600,315.6
1971-12-06,500,318.8
1971-12-06,1000,315.6
1972-01-11,2000,340.6
1972-01-11,1500,356.3
1972-01-11,1000,353.1
1972-01-11,100,356.3
1972-01-11,500,353.1
1972-01-11,2600,331.3
1972-02-08,2000,403.1
1972-02-08,2000,400.0
1972-02-08,1000,403.1
1972-02-08,100,400.0
1972-02-08,500,403.1
1972-02-08,2600,375.0
1972-02-08,2500,378.1
1972-02-08,1500,400.0
1972-02-08,2200,387.5
1972-03-08,1800,425.0
1972-03-08,2300,409.4
1972-03-08,100,443.8
1972-03-08,2500,337.5
1972-03-08,1500,440.6
1972-03-08,2000,428.1
1972-03-08,2600,406.3
1972-03-08,500,440.6
1972-03-08,1000,440.6
1972-04-04,2000,318.8
1972-04-04,2600,318.8
1972-04-04,100,381.3
1972-04-04,1500,321.9
1972-04-04,500,384.4
1972-04-04,1000,365.6
1972-05-05,1300,340.6
1972-05-05,500,331.3
1972-05-05,1500,309.4
1972-05-05,2600,206.3
1972-05-05,800,337.5
1972-05-05,1000,337.5
1972-05-05,2000,278.1
1972-05-05,1700,303.1
1972-05-05,100,328.1
1972-06-12,1000,300.0
1972-06-12,500,312.5
1972-06-12,2000,243.8
1972-06-12,500,312.5
1972-06-12,400,309.4
1972-06-12,2600,209.4
1972-06-12,1500,271.9
1972-06-12,100,309.4
1972-08-17,1000,206.3
1972-08-17,500,228.1
1972-08-17,2000,84.4
1972-08-17,100,293.8
1972-08-17,2600,65.6
1972-08-17,1500,159.4
1972-09-11,1900,115.6
1972-09-11,500,284.4
1972-09-11,1400,278.1
1972-09-11,2000,93.8
1972-09-11,1500,271.9
1972-09-11,2600,75.0
1972-09-11,1000,281.3
1972-09-11,100,290.6
1972-09-11,1700,200.0
1972-10-16,1300,287.5
1972-10-16,1000,315.6
1972-10-16,100,315.6
1972-10-16,1800,121.9
1972-10-16,1500,162.5
1972-10-16,500,315.6
1972-10-16,2600,34.4
1972-10-16,2000,84.4
1972-10-16,2100,50.0
1972-11-08,1500,203.1
1972-11-08,2600,21.9
1972-11-08,2000,46.9
1972-11-08,900,237.5
1972-11-08,500,278.1
1972-11-08,1000,218.8
1972-11-08,100,281.3
1972-11-08,700,265.6
1972-11-30,2600,237.5
1972-11-30,1000,306.3
1972-11-30,2000,243.8
1972-11-30,500,312.5
1972-11-30,1500,300.0
1972-11-30,100,315.6
1973-01-11,2600,281.3
1973-01-11,1000,337.5
1973-01-11,1500,340.6
1973-01-11,2000,337.5
1973-01-11,100,396.9
1973-01-11,500,356.3
1973-02-06,2600,321.9
1973-02-06,1500,362.5
1973-02-06,1300,387.5
1973-02-06,500,387.5
1973-02-06,2000,365.6
1973-02-06,1000,378.1
1973-02-06,100,387.5
1973-02-06,1100,387.5
1973-02-06,1700,350.0
1973-03-07,1100,234.4
1973-03-07,1300,300.0
1973-03-07,1000,325.0
1973-03-07,100,334.4
1973-03-07,2000,200.0
1973-03-07,1400,265.6
1973-03-07,500,340.6
1973-03-07,2600,228.1
1973-03-07,1500,221.9
1973-04-02,2000,265.6
1973-04-02,1000,306.3
1973-04-02,2600,206.3
1973-04-02,100,306.3
1973-04-02,1500,300.0
1973-04-02,500,306.3
1973-05-02,100,350.0
1973-05-02,500,350.0
1973-05-02,1000,325.0
1973-05-02,2600,203.1
1973-05-02,1500,296.9
1973-05-02,1300,312.5
1973-05-02,2000,256.3
1973-05-28,100,325.0
1973-05-28,2600,184.4
1973-05-28,500,346.9
1973-05-28,200,325.0
1973-05-28,1000,340.6
1973-05-28,400,340.6
1973-05-28,2000,278.1
1973-05-28,1500,331.3
1973-07-05,1000,306.3
1973-07-05,1100,303.1
1973-07-05,1300,312.5
1973-07-05,2600,300.0
1973-07-05,500,290.6
1973-07-05,100,293.8
1973-07-05,2000,181.3
1973-07-05,1500,293.8
1973-07-30,1500,137.5
1973-07-30,100,268.8
1973-07-30,1400,278.1
1973-07-30,2000,112.5
1973-07-30,900,278.1
1973-07-30,1000,281.3
1973-07-30,2600,90.6
1973-07-30,1200,287.5
1973-07-30,500,281.3
1973-09-05,500,312.5
1973-09-05,2600,53.1
1973-09-05,100,315.6
1973-09-05,1500,131.3
1973-09-05,2000,175.0
1973-09-05,1000,215.6
1973-10-05,2600,37.5
1973-10-05,1000,325.0
1973-10-05,500,337.5
1973-10-05,100,340.6
1973-10-05,1500,293.8
1973-10-05,2000,140.6
1973-10-31,100,340.6
1973-10-31,1800,309.4
1973-10-31,1500,315.6
1973-10-31,500,315.6
1973-10-31,1000,318.8
1973-10-31,2000,103.1
1973-10-31,2600,93.8
1973-12-05,1500,337.5
1973-12-05,2600,253.1
1973-12-05,1000,346.9
1973-12-05,2000,346.9
1973-12-05,100,353.1
1973-12-05,500,353.1
1974-01-10,100,368.8
1974-01-10,500,368.8
1974-01-10,1000,359.4
1974-01-10,2600,312.5
1974-01-10,1500,362.5
1974-01-10,2000,340.6
1974-02-06,1500,350.0
1974-02-06,100,365.6
1974-02-06,1000,365.6
1974-02-06,2600,303.1
1974-02-06,2000,343.8
1974-02-06,500,368.8
1974-03-13,100,393.8
1974-03-13,1500,387.5
1974-03-13,1000,387.5
1974-03-13,2600,381.3
1974-03-13,500,390.6
1974-03-13,2000,384.4
1974-04-05,1000,406.3
1974-04-05,500,440.6
1974-04-05,2600,346.9
1974-04-05,2000,384.4
1974-04-05,100,440.6
1974-04-05,1500,412.5
1974-05-13,500,340.6
1974-05-13,2000,350.0
1974-05-13,2600,256.3
1974-05-13,2200,340.6
1974-05-13,1500,340.6
1974-05-13,2400,309.4
1974-05-13,1000,346.9
1974-05-13,100,340.6
1974-06-05,500,318.8
1974-06-05,1000,315.6
1974-06-05,1500,309.4
1974-06-05,1700,225.0
1974-06-05,2000,246.9
1974-06-05,2100,246.9
1974-06-05,1400,318.8
1974-06-05,100,315.6
1974-06-05,2600,240.6
1974-07-02,1500,246.9
1974-07-02,1200,234.4
1974-07-02,500,293.8
1974-07-02,900,300.0
1974-07-02,1400,284.4
1974-07-02,2000,231.3
1974-07-02,100,293.8
1974-07-02,2600,140.6
1974-07-02,1000,265.6
1974-08-20,800,256.3
1974-08-20,2600,93.8
1974-08-20,1500,203.1
1974-08-20,2000,112.5
1974-08-20,700,296.9
1974-08-20,100,315.6
1974-08-20,500,312.5
1974-08-20,1000,221.9
1974-09-09,100,243.8
1974-09-09,2600,87.5
1974-09-09,1000,206.3
1974-09-09,2000,100.0
1974-09-09,500,237.5
1974-09-09,1500,168.8
1974-10-01,2000,103.1
1974-10-01,100,259.4
1974-10-01,500,228.1
1974-10-01,1000,190.6
1974-10-01,2600,131.3
1974-10-01,1500,165.6
1974-11-06,2000,309.4
1974-11-06,1000,325.0
1974-11-06,1500,325.0
1974-11-06,500,328.1
1974-11-06,2600,218.8
1974-11-06,100,328.1
1974-12-03,1000,312.5
1974-12-03,100,315.6
1974-12-03,2600,134.4
1974-12-03,1500,315.6
1974-12-03,500,318.8
1974-12-03,2000,306.3
1975-01-07,2000,306.3
1975-01-07,500,337.5
1975-01-07,2600,
1975-01-07,1000,340.6
1975-01-07,1500,331.3
1975-01-07,100,337.5
1975-02-04,1500,343.8
1975-02-04,500,346.9
1975-02-04,2000,318.8
1975-02-04,2600,278.1
1975-02-04,1000,343.8
1975-02-04,100,350.0
1975-03-04,100,415.6
1975-03-04,2000,315.6
1975-03-04,2600,234.4
1975-03-04,1000,468.8
1975-03-04,1500,356.3
1975-03-04,500,421.9
1975-04-08,1900,371.9
1975-04-08,2100,140.6
1975-04-08,2600,212.5
1975-04-08,1000,375.0
1975-04-08,100,375.0
1975-04-08,1500,371.9
1975-04-08,500,375.0
1975-04-08,1700,365.6
1975-04-08,2000,371.9
1975-05-21,2200,90.6
1975-05-21,2600,40.6
1975-05-21,2000,203.1
1975-05-21,1500,343.8
1975-05-21,1000,334.4
1975-05-21,100,334.4
1975-05-21,500,337.5
1975-05-21,1700,331.3
1975-06-11,1000,334.4
1975-06-11,500,337.5
1975-06-11,1200,309.4
1975-06-11,100,334.4
1975-06-11,2000,184.4
1975-06-11,1500,256.3
1975-06-11,900,321.9
1975-06-11,2600,137.5
1975-07-01,2600,71.9
1975-07-01,2000,196.9
1975-07-01,100,306.3
1975-07-01,1900,243.8
1975-07-01,1000,312.5
1975-07-01,1500,278.1
1975-07-01,1200,306.3
1975-07-01,500,309.4
1975-07-01,1700,237.5
1975-08-04,2000,59.4
1975-08-04,100,312.5
1975-08-04,800,303.1
1975-08-04,1000,256.3
1975-08-04,2300,87.5
1975-08-04,500,312.5
1975-08-04,1500,93.8
1975-08-04,1300,153.1
1975-08-04,2600,81.3
1975-09-02,100,296.9
1975-09-02,1300,171.9
1975-09-02,2600,21.9
1975-09-02,1700,46.9
1975-09-02,1200,215.6
1975-09-02,500,300.0
1975-09-02,1500,103.1
1975-09-02,2000,18.8
1975-09-02,1000,287.5
1975-10-02,2000,109.4
1975-10-02,1500,118.8
1975-10-02,1000,159.4
1975-10-02,500,228.1
1975-10-02,100,250.0
1975-10-02,2600,100.0
1975-11-04,2600,15.6
1975-11-04,500,303.1
1975-11-04,100,331.3
1975-11-04,2000,71.9
1975-11-04,1000,171.9
1975-11-04,1500,68.8
1975-12-02,1500,309.4
1975-12-02,500,306.3
1975-12-02,1000,296.9
1975-12-02,2600,178.1
1975-12-02,100,318.8
1975-12-02,2000,306.3
1975-12-02,2400,206.3
1979-03-12,100,510.5
1979-03-12,2700,348.8
1979-03-12,1000,434.1
1979-03-12,500,435.4
1979-03-12,1500,397.5
1979-03-12,2000,366.7
1979-04-04,2000,393.5
1979-04-04,2500,302.8
1979-04-04,1500,430.5
1979-04-04,100,426.5
1979-04-04,1000,394.3
1979-04-04,500,407.7
1979-04-19,100,436.3
1979-04-19,2000,383.2
1979-04-19,1500,383.2
1979-04-19,1000,418.0
1979-04-19,500,396.1
1979-04-19,2600,229.6
1979-07-09,1500,180.4
1979-07-09,2000,99.1
1979-07-09,100,308.6
1979-07-09,1000,299.7
1979-07-09,500,304.1
1979-07-09,2600,
1979-08-15,2600,55.4
1979-08-15,500,282.3
1979-08-15,1500,198.3
1979-08-15,100,297.9
1979-08-15,2000,151.0
1979-08-15,1000,227.3
1979-09-02,1000,244.3
1979-09-02,1500,191.6
1979-09-02,500,267.5
1979-09-02,2800,21.0
1979-09-02,2500,27.7
1979-09-02,2000,113.9
1979-10-01,2600,5.8
1979-10-01,1000,315.3
