DATE,DEPTH,CTDSAL
1982-01-05,1000,13.16
1982-01-05,2000,17.99
1982-01-05,500,12.7
1982-01-05,100,12.63
1982-02-05,100,16.27
1982-02-05,2600,22.62
1982-04-13,500,15.91
1982-04-13,2000,19.76
1982-04-13,2500,20.83
1982-04-13,100,15.9
1982-04-13,1000,16.11
1982-04-13,1500,16.43
1982-05-14,2800,18.53
1982-05-14,100,12.42
1982-08-12,1000,14.88
1982-08-12,500,13.63
1982-08-12,2400,22.58
1982-08-12,2800,23.2
1982-08-12,100,13.21
1982-08-12,1500,17.59
1982-08-12,2000,21.39
1982-08-24,1000,20.46
1982-08-24,2000,22.74
1982-08-24,1500,21.68
1982-08-24,2500,22.97
1982-08-24,500,18.22
1982-08-24,100,18.2
1982-10-11,1000,19.52
1982-10-11,2500,23.87
1982-10-11,1500,19.62
1982-10-11,100,19.32
1982-10-11,500,19.39
1982-10-11,2000,20.39
1982-12-01,1000,23.49
1982-12-01,2500,25.42
1982-12-01,100,19.05
1982-12-01,2000,25.14
1982-12-01,1500,24.46
1982-12-01,500,19.05
1982-12-20,2700,19.12
1982-12-20,100,19.37
1983-08-28,1000,15.6
1983-08-28,100,15.18
1983-08-28,2000,22.38
1983-08-28,2400,23.79
1983-08-28,1500,18.92
1983-08-28,2800,23.94
1983-08-28,500,15.35
1985-04-09,200,
1985-04-09,2000,
1985-04-09,300,
1985-04-09,1000,
1985-04-09,500,
1985-04-09,1500,
1985-04-09,100,
1986-01-07,1000,17.89
1986-01-07,100,17.88
1986-01-07,2500,18.04
1986-01-07,500,17.89
1986-01-07,2000,17.95
1986-01-07,1500,17.92
1986-02-11,2000,16.98
1986-02-11,100,16.22
1986-02-11,500,16.22
1986-02-11,1000,16.27
1986-02-11,2600,17.09
1986-02-11,1500,16.44
1986-03-11,2000,16.69
1986-03-11,100,13.89
1986-03-11,500,13.9
1986-03-11,1500,16.22
1986-03-11,2600,17.27
1986-03-11,1000,15.36
1986-04-07,2000,20.78
1986-04-07,100,15.34
1986-04-07,1000,15.73
1986-04-07,2500,22.65
1986-04-07,500,15.34
1986-04-07,1500,18.73
1986-05-22,1000,16.15
1986-05-22,1500,19.53
1986-05-22,500,15.45
1986-05-22,100,15.43
1986-05-22,2000,22.05
1986-05-22,2500,22.61
1986-06-09,1000,16.28
1986-06-09,100,14.93
1986-06-09,500,14.93
1986-06-09,2500,24.17
1986-06-09,2000,23.24
1986-06-09,1500,21.85
1986-07-21,2500,25.88
1986-07-21,100,13.72
1986-07-21,2000,24.85
1986-07-21,500,13.75
1986-07-21,1500,23.42
1986-07-21,1000,18.0
1986-08-07,100,16.05
1986-08-07,500,16.58
1986-08-07,2000,24.49
1986-08-07,2400,25.41
1986-08-07,1500,21.4
1986-08-07,1000,19.87
1986-09-15,500,17.44
1986-09-15,2500,24.12
1986-09-15,1500,22.07
1986-09-15,2000,23.72
1986-09-15,1000,19.71
1986-09-15,100,17.45
1986-10-20,100,21.06
1986-10-20,500,21.13
1986-10-20,1000,21.12
1986-10-20,2400,22.66
1986-10-20,1500,21.12
1986-10-20,2000,21.27
1986-12-02,100,20.87
1986-12-02,1500,21.17
1986-12-02,500,20.9
1986-12-02,1000,20.99
1986-12-02,2500,21.38
1986-12-02,2000,21.27
1986-12-18,1500,20.42
1986-12-18,2000,21.6
1986-12-18,500,20.4
1986-12-18,2500,21.99
1986-12-18,100,20.4
1986-12-18,1000,20.41
1987-02-19,2500,17.42
1987-02-19,500,15.8
1987-02-19,1500,16.31
1987-02-19,100,15.8
1987-02-19,1000,15.84
1987-02-19,2000,16.64
1987-04-14,1000,15.15
1987-04-14,2000,16.83
1987-04-14,500,15.04
1987-04-14,2600,18.02
1987-04-14,1500,15.67
1987-04-14,100,14.95
1987-06-18,1000,14.47
1987-06-18,2000,22.22
1987-06-18,500,14.44
1987-06-18,100,14.42
1987-06-18,1500,19.59
1987-09-16,100,16.11
1987-09-16,2000,20.38
1987-09-16,2500,21.11
1987-09-16,1500,18.33
1987-09-16,500,16.1
1987-09-16,1000,17.15
1987-11-23,500,16.35
1987-11-23,2600,18.88
1987-11-23,2000,17.98
1987-11-23,1000,16.39
1987-11-23,1500,17.79
1987-11-23,100,16.35
1988-01-18,2000,21.88
1988-01-18,100,19.49
1988-01-18,1500,19.72
1988-01-18,2500,22.68
1988-01-18,500,19.49
1988-01-18,1000,19.59
1988-04-19,1000,15.94
1988-04-19,2000,17.49
1988-04-19,500,14.75
1988-04-19,2700,18.46
1988-04-19,1500,16.39
1988-04-19,100,14.22
1988-05-30,100,12.9
1988-05-30,500,14.12
1988-05-30,1500,15.19
1988-05-30,1000,14.63
1988-05-30,2000,15.87
1988-05-30,2700,16.43
1988-06-20,2300,17.33
1988-06-20,2000,16.77
1988-06-20,1500,14.66
1988-06-20,100,12.24
1988-06-20,500,12.26
1988-06-20,1000,12.92
1988-07-21,100,14.04
1988-07-21,2400,23.47
1988-07-21,500,13.59
1988-07-21,1500,17.23
1988-07-21,2000,21.06
1988-07-21,1000,15.83
1988-08-22,1500,25.78
1988-08-22,1000,24.91
1988-08-22,2600,27.15
1988-08-22,2000,26.22
1988-08-22,100,19.07
1988-08-22,500,22.65
1988-09-14,500,16.26
1988-09-14,100,15.36
1988-09-14,2000,24.36
1988-09-14,1500,19.91
1988-09-14,2400,26.47
1988-09-14,1000,18.39
1988-10-10,100,21.82
1988-10-10,2000,25.08
1988-10-10,2500,25.2
1988-10-10,1000,23.79
1988-10-10,1500,24.17
1988-10-10,500,21.83
1988-11-06,100,17.95
1988-11-06,1500,17.98
1988-11-06,2000,20.55
1988-11-06,3500,21.86
1988-11-06,1000,17.95
1988-11-06,500,17.96
1988-12-08,2500,18.49
1988-12-08,1000,18.41
1988-12-08,1500,18.42
1988-12-08,2000,18.42
1988-12-08,500,18.4
1988-12-08,100,18.42
1989-01-17,1500,19.97
1989-01-17,1000,19.79
1989-01-17,2000,21.55
1989-01-17,500,19.79
1989-01-17,2500,21.66
1989-01-17,100,19.79
1989-02-14,2500,21.72
1989-02-14,100,20.49
1989-02-14,1500,20.67
1989-02-14,1000,20.49
1989-02-14,2000,21.42
1989-02-14,500,20.49
1989-03-08,2000,20.17
1989-03-08,2500,20.44
1989-03-08,1000,20.07
1989-03-08,500,20.05
1989-03-08,1500,20.08
1989-03-08,100,20.06
1989-04-11,2600,17.56
1989-04-11,500,17.15
1989-04-11,1000,17.15
1989-04-11,1500,17.16
1989-04-11,100,17.15
1989-04-11,2000,17.28
1989-05-08,1500,13.73
1989-05-08,2500,16.95
1989-05-08,2000,16.51
1989-05-08,500,11.91
1989-05-08,1000,11.92
1989-05-08,100,11.91
1989-06-13,1500,16.45
1989-06-13,500,13.29
1989-06-13,2000,17.01
1989-06-13,1000,15.38
1989-06-13,2500,17.53
1989-06-13,100,13.26
1989-07-13,1500,16.36
1989-07-13,1000,14.23
1989-07-13,2500,17.85
1989-07-13,2000,17.54
1989-07-13,500,13.19
1989-07-13,100,13.19
1989-08-27,2000,19.33
1989-08-27,100,15.35
1989-08-27,500,15.35
1989-08-27,2500,20.54
1989-08-27,1500,16.82
1989-08-27,1000,15.36
1989-09-12,100,15.95
1989-09-12,1000,16.01
1989-09-12,500,15.95
1989-09-12,2000,19.55
1989-09-12,1500,16.05
1989-09-12,2700,21.13
1989-10-17,1500,16.42
1989-10-17,100,16.42
1989-10-17,1000,16.42
1989-10-17,500,16.42
1989-10-17,2700,16.76
1989-10-17,2000,16.44
1989-11-20,1000,18.31
1989-11-20,2000,
1989-11-20,1500,
1989-11-20,2700,21.83
1989-11-20,100,17.84
1989-11-20,500,18.09
1989-12-18,1000,17.62
1989-12-18,2700,18.27
1989-12-18,500,17.61
1989-12-18,1500,17.61
1989-12-18,2000,17.63
1989-12-18,100,17.61
1990-01-17,200,
1990-01-17,2000,
1990-01-17,1000,
1990-01-22,2000,18.46
1990-01-22,1500,18.28
1990-01-22,1000,18.27
1990-01-22,500,18.26
1990-01-22,2600,19.91
1990-01-22,100,18.26
1990-02-14,1000,20.58
1990-02-14,2700,21.92
1990-02-14,1500,20.74
1990-02-14,100,20.54
1990-02-14,500,20.55
1990-02-14,2000,20.91
1990-03-13,500,20.22
1990-03-13,2000,20.23
1990-03-13,1500,20.23
1990-03-13,100,20.22
1990-03-13,1000,20.22
1990-03-13,2500,20.23
1990-04-17,2500,21.85
1990-04-17,1500,20.25
1990-04-17,2000,21.06
1990-04-17,1000,20.21
1990-04-17,100,18.05
1990-04-17,500,19.91
1990-06-19,500,
1990-06-19,1000,
1990-06-19,100,
1990-07-19,1000,15.41
1990-07-19,1500,19.95
1990-07-19,2000,22.56
1990-07-19,500,15.37
1990-07-19,2500,23.94
1990-07-19,100,15.37
1990-07-20,1500,
1990-07-20,2000,
1990-07-20,2500,
1990-08-21,1500,21.62
1990-08-21,500,21.12
1990-08-21,100,21.12
1990-08-21,2600,23.89
1990-08-21,1000,21.25
1990-08-21,2000,22.49
1990-09-18,500,15.57
1990-09-18,100,15.57
1990-09-18,2600,22.59
1990-09-18,1500,18.79
1990-09-18,2000,22.14
1990-09-18,1000,16.99
1990-10-16,1000,19.83
1990-10-16,100,19.47
1990-10-16,1500,20.42
1990-10-16,2000,21.15
1990-10-16,2600,21.59
1990-10-16,500,19.48
1990-11-14,2500,20.68
1990-11-14,2600,20.68
1990-11-14,500,17.33
1990-11-14,100,16.92
1990-11-14,2000,20.41
1990-11-14,1000,19.33
1990-11-14,1500,19.96
1990-12-13,1000,17.56
1990-12-13,1500,17.59
1990-12-13,2000,17.62
1990-12-13,100,17.53
1990-12-13,500,17.54
1990-12-13,2400,17.65
1991-01-15,1000,19.13
1991-01-15,100,19.13
1991-01-15,500,19.14
1991-01-15,1500,19.19
1991-01-15,2000,21.33
1991-01-15,2500,24.01
1991-01-15,2700,24.02
1991-02-13,1500,18.0
1991-02-13,1000,17.68
1991-02-13,2600,18.65
1991-02-13,500,17.05
1991-02-13,100,16.91
1991-02-13,2000,18.42
1991-03-20,2000,17.14
1991-03-20,1000,16.62
1991-03-20,100,16.61
1991-03-20,2500,18.41
1991-03-20,500,16.61
1991-03-20,2700,18.49
1991-03-20,1500,16.69
1991-04-15,1500,19.31
1991-04-15,2500,23.93
1991-04-15,100,15.31
1991-04-15,2000,21.65
1991-04-15,1000,18.46
1991-04-15,2700,23.94
1991-04-15,500,16.7
1991-05-21,2000,
1991-05-21,500,15.52
1991-05-21,2500,
1991-05-21,1000,15.76
1991-05-21,100,15.52
1991-05-21,1500,17.7
1991-06-17,500,17.03
1991-06-17,1500,19.43
1991-06-17,2500,21.41
1991-06-17,2000,20.72
1991-06-17,2600,21.66
1991-06-17,1000,18.74
1991-06-17,100,16.59
1991-07-22,100,16.01
1991-07-22,2500,20.66
1991-07-22,1000,17.25
1991-07-22,500,16.01
1991-07-22,2700,20.75
1991-07-22,2000,20.02
1991-07-22,1500,18.34
1991-08-14,100,14.19
1991-08-14,1000,15.89
1991-08-14,1500,17.47
1991-08-14,500,14.56
1991-08-14,2700,21.31
1991-08-14,2000,20.0
1991-09-10,2600,21.29
1991-09-10,1000,15.81
1991-09-10,500,15.75
1991-09-10,100,15.75
1991-09-10,2000,20.91
1991-09-10,1500,16.92
1991-09-10,2500,21.27
1991-10-17,500,20.03
1991-10-17,2000,21.11
1991-10-17,1000,20.38
1991-10-17,1500,20.94
1991-10-17,2600,21.34
1991-10-17,100,20.01
1991-11-12,1000,18.66
1991-11-12,2500,18.78
1991-11-12,2000,18.73
1991-11-12,100,18.67
1991-11-12,1500,18.69
1991-11-12,500,18.66
1991-12-12,2000,20.52
1991-12-12,100,18.19
1991-12-12,1500,20.0
1991-12-12,1000,18.75
1991-12-12,500,18.19
1991-12-12,2600,21.72
1991-12-12,2500,21.5
1992-01-30,1500,20.75
1992-01-30,2700,23.42
1992-01-30,2000,20.79
1992-01-30,1000,20.73
1992-01-30,2500,23.4
1992-01-30,500,20.69
1992-01-30,100,20.66
1992-02-11,2000,20.0
1992-02-11,100,19.2
1992-02-11,500,19.5
1992-02-11,2500,21.8
1992-02-11,1500,19.6
1992-02-11,1000,19.5
1992-02-20,1000,20.45
1992-02-20,2700,21.75
1992-02-20,1500,20.52
1992-02-20,100,20.41
1992-02-20,2500,21.43
1992-02-20,2000,20.87
1992-02-20,500,20.41
1992-02-27,2000,19.7
1992-02-27,500,19.4
1992-02-27,1000,19.5
1992-02-27,2500,19.9
1992-02-27,100,19.0
1992-02-27,1500,19.7
1992-03-04,500,19.1
1992-03-04,2500,19.5
1992-03-04,1000,19.2
1992-03-04,100,18.8
1992-03-04,1500,19.4
1992-03-04,2000,19.4
1992-03-19,1500,19.0
1992-03-19,1000,18.6
1992-03-19,100,18.2
1992-03-19,500,18.3
1992-03-19,2000,19.44
1992-03-19,2500,19.5
1992-03-26,1000,18.0
1992-03-26,500,17.6
1992-03-26,1500,18.5
1992-03-26,2500,19.4
1992-03-26,2000,18.9
1992-03-26,100,17.5
1992-03-30,2700,20.1
1992-03-30,100,16.3
1992-03-30,1000,17.01
1992-03-30,500,16.31
1992-03-30,2500,20.06
1992-03-30,1500,18.39
1992-03-30,2000,19.56
1992-04-21,2700,19.24
1992-04-21,500,13.94
1992-04-21,1500,15.3
1992-04-21,100,13.92
1992-04-21,2000,18.02
1992-04-21,2500,19.04
1992-04-21,1000,14.1
1992-05-13,2000,18.29
1992-05-13,1500,17.03
1992-05-13,500,15.91
1992-05-13,2500,18.67
1992-05-13,2700,18.69
1992-05-13,100,15.95
1992-05-13,1000,16.51
1992-06-16,1000,13.79
1992-06-16,100,12.92
1992-06-16,2500,19.91
1992-06-16,2700,20.03
1992-06-16,2000,14.82
1992-06-16,500,12.93
1992-06-16,1500,14.28
1992-07-09,2500,19.37
1992-07-09,1500,14.71
1992-07-09,500,13.66
1992-07-09,2000,18.34
1992-07-09,2700,19.38
1992-07-09,1000,13.92
1992-07-09,100,13.66
1992-08-06,1500,20.1
1992-08-06,100,15.9
1992-08-06,1000,18.6
1992-08-06,500,17.6
1992-08-06,2000,20.7
1992-08-06,2500,20.8
1992-08-17,100,18.21
1992-08-17,1000,20.96
1992-08-17,1500,21.81
1992-08-17,2600,23.62
1992-08-17,2500,23.61
1992-08-17,2000,22.26
1992-08-17,500,19.46
1992-08-27,2500,22.5
1992-08-27,1000,20.2
1992-08-27,2000,21.7
1992-08-27,500,18.6
1992-08-27,1500,21.2
1992-08-27,100,18.5
1992-09-03,1000,20.8
1992-09-03,500,20.7
1992-09-03,2000,22.3
1992-09-03,100,20.5
1992-09-03,1500,21.8
1992-09-03,2500,22.8
1992-09-09,1500,22.53
1992-09-09,2000,23.3
1992-09-09,1000,21.47
1992-09-09,2500,23.43
1992-09-09,500,18.97
1992-09-09,100,18.93
1992-09-09,2700,23.48
1992-09-17,2000,22.0
1992-09-17,2500,22.3
1992-09-17,100,18.3
1992-09-17,500,18.4
1992-09-17,1500,20.5
1992-09-17,1000,19.2
1992-09-24,100,18.2
1992-09-24,500,18.2
1992-09-24,1000,19.5
1992-09-24,1500,20.1
1992-09-24,2000,21.9
1992-09-24,2500,22.2
1992-10-01,2500,22.1
1992-10-01,100,18.3
1992-10-01,1000,18.5
1992-10-01,500,18.4
1992-10-01,1500,18.7
1992-10-01,2000,20.4
1992-10-12,1000,16.12
1992-10-12,2700,18.53
1992-10-12,2500,18.53
1992-10-12,100,16.1
1992-10-12,2000,16.57
1992-10-12,500,16.1
1992-10-12,1500,16.14
1992-11-16,100,17.29
1992-11-16,1500,17.3
1992-11-16,2000,21.2
1992-11-16,2500,21.4
1992-11-16,500,17.29
1992-11-16,1000,17.3
1992-12-15,1500,20.0
1992-12-15,2500,21.55
1992-12-15,2000,20.91
1992-12-15,1000,19.73
1992-12-15,100,19.72
1992-12-15,2700,21.59
1992-12-15,500,19.72
1993-01-19,2700,22.61
1993-01-19,1500,19.31
1993-01-19,100,19.24
1993-01-19,2000,19.38
1993-01-19,500,19.26
1993-01-19,1000,19.28
1993-01-19,2500,22.57
1993-02-02,2500,24.2
1993-02-02,2000,22.7
1993-02-02,500,21.0
1993-02-02,1000,21.3
1993-02-02,1500,21.3
1993-02-02,100,19.9
1993-02-10,2000,25.1
1993-02-10,2500,25.5
1993-02-10,100,21.4
1993-02-10,1500,22.9
1993-02-10,1000,21.8
1993-02-10,500,21.4
1993-02-14,100,22.07
1993-02-14,1000,22.12
1993-02-14,500,22.08
1993-02-14,2000,24.1
1993-02-14,2500,25.27
1993-02-14,1500,22.72
1993-02-14,2700,25.37
1993-02-24,1000,18.5
1993-02-24,100,17.2
1993-02-24,2000,20.7
1993-02-24,500,17.4
1993-02-24,1500,19.2
1993-02-24,2500,21.4
1993-03-04,100,17.6
1993-03-04,500,18.1
1993-03-04,1000,18.4
1993-03-04,1500,18.9
1993-03-04,2500,21.7
1993-03-04,2000,20.3
1993-03-09,1000,19.2
1993-03-09,500,18.0
1993-03-09,2000,21.4
1993-03-09,100,18.0
1993-03-09,2500,22.0
1993-03-09,1500,20.3
1993-03-16,2700,22.77
1993-03-16,2000,20.97
1993-03-16,2500,22.62
1993-03-16,100,19.09
1993-03-16,500,19.09
1993-03-16,1500,20.56
1993-03-16,1000,19.68
1993-03-24,1500,19.4
1993-03-24,100,15.6
1993-03-24,2500,20.3
1993-03-24,500,16.3
1993-03-24,1000,18.4
1993-03-24,2000,19.7
1993-03-31,2500,20.5
1993-03-31,500,15.7
1993-03-31,1000,16.0
1993-03-31,2000,19.7
1993-03-31,100,15.3
1993-03-31,1500,18.5
1993-04-05,2000,19.6
1993-04-05,1500,18.7
1993-04-05,1000,16.8
1993-04-05,2500,20.0
1993-04-05,500,16.6
1993-04-05,100,16.5
1993-04-15,1500,18.07
1993-04-15,2700,21.05
1993-04-15,100,16.96
1993-04-15,2500,20.72
1993-04-15,1000,17.5
1993-04-15,2000,18.3
1993-04-15,500,17.23
1993-04-21,1000,15.3
1993-04-21,1500,16.1
1993-04-21,100,14.9
1993-04-21,500,15.1
1993-04-21,2500,19.4
1993-04-21,2000,17.0
1993-05-17,2600,20.07
1993-05-17,1500,15.14
1993-05-17,1000,14.17
1993-05-17,2000,17.47
1993-05-17,2500,19.67
1993-05-17,500,14.06
1993-05-17,100,14.04
1993-06-14,2700,22.84
1993-06-14,500,13.54
1993-06-14,2000,20.21
1993-06-14,100,13.52
1993-06-14,1000,14.18
1993-06-14,2500,21.96
1993-06-14,1500,18.21
1993-07-13,1500,22.23
1993-07-13,2500,24.02
1993-07-13,2700,24.01
1993-07-13,100,17.22
1993-07-13,500,17.22
1993-07-13,2000,23.54
1993-07-13,1000,19.94
1993-08-23,2700,23.08
1993-08-23,2500,22.97
1993-08-23,500,16.59
1993-08-23,1500,20.55
1993-08-23,100,16.56
1993-08-23,1000,19.0
1993-08-23,2000,22.07
1993-09-16,1000,16.11
1993-09-16,2500,22.09
1993-09-16,2000,16.78
1993-09-16,1500,16.18
1993-09-16,100,16.03
1993-09-16,500,16.05
1993-09-16,2700,22.2
1993-10-12,2700,20.86
1993-10-12,2000,15.27
1993-10-12,1000,14.59
1993-10-12,2500,20.49
1993-10-12,500,14.5
1993-10-12,1500,14.85
1993-10-12,100,14.5
1993-11-15,500,14.9
1993-11-15,2500,19.26
1993-11-15,1500,14.96
1993-11-15,2000,15.17
1993-11-15,100,14.21
1993-11-15,2600,19.33
1993-11-15,1000,14.92
1993-12-16,100,15.58
1993-12-16,500,15.62
1993-12-16,1000,22.72
1993-12-16,2700,25.14
1993-12-16,2500,25.14
1993-12-16,1500,23.38
1993-12-16,2000,25.01
1994-01-25,1500,22.85
1994-01-25,2700,24.75
1994-01-25,2500,24.74
1994-01-25,500,20.86
1994-01-25,300,
1994-01-25,100,20.8
1994-01-25,2000,24.17
1994-01-25,1000,22.13
1994-01-25,200,
1994-02-23,2000,21.96
1994-02-23,2600,22.01
1994-02-23,200,
1994-02-23,2500,22.01
1994-02-23,500,21.54
1994-02-23,300,
1994-02-23,1000,21.73
1994-02-23,100,21.54
1994-02-23,1500,21.84
1994-03-15,200,
1994-03-15,2000,19.72
1994-03-15,300,
1994-03-15,100,16.54
1994-03-15,2700,20.24
1994-03-15,1000,16.57
1994-03-15,1500,17.35
1994-03-15,2500,20.24
1994-03-15,500,16.55
1994-04-18,2000,19.6
1994-04-18,200,
1994-04-18,300,
1994-04-18,2500,21.64
1994-04-18,1000,15.72
1994-04-18,1500,16.44
1994-04-18,100,14.44
1994-04-18,2700,21.9
1994-04-18,500,14.95
1994-05-25,2000,16.85
1994-05-25,1500,13.7
1994-05-25,200,
1994-05-25,300,
1994-05-25,2500,20.3
1994-05-25,1000,12.63
1994-05-25,100,12.21
1994-05-25,500,12.24
1994-05-25,2700,20.43
1994-06-21,1000,19.15
1994-06-21,100,13.37
1994-06-21,1500,21.15
1994-06-21,300,
1994-06-21,2600,22.68
1994-06-21,200,
1994-06-21,2500,21.98
1994-06-21,500,13.38
1994-06-21,2000,21.78
1994-07-27,300,
1994-07-27,100,12.53
1994-07-27,2000,20.8
1994-07-27,1000,16.25
1994-07-27,200,
1994-07-27,1500,17.45
1994-07-27,2600,23.41
1994-07-27,500,13.45
1994-07-27,2500,23.27
1994-08-17,1500,18.15
1994-08-17,1000,12.96
1994-08-17,100,12.76
1994-08-17,2500,22.94
1994-08-17,500,12.77
1994-08-17,2600,22.94
1994-08-17,2000,21.99
1994-09-18,100,22.77
1994-09-18,500,22.77
1994-09-18,200,
1994-09-18,1000,23.19
1994-09-18,2500,25.69
1994-09-18,300,
1994-09-18,2400,25.68
1994-09-18,1500,24.34
1994-09-18,2000,25.34
1994-10-20,100,19.35
1994-10-20,1500,22.03
1994-10-20,1000,19.45
1994-10-20,2000,22.45
1994-10-20,300,
1994-10-20,2500,22.72
1994-10-20,200,
1994-10-20,2700,22.87
1994-10-20,500,19.37
1994-11-14,2600,22.72
1994-11-14,300,
1994-11-14,2000,20.07
1994-11-14,2500,22.68
1994-11-14,100,19.88
1994-11-14,200,
1994-11-14,500,19.89
1994-11-14,1500,20.01
1994-11-14,1000,19.95
1994-12-12,1500,22.18
1994-12-12,2600,22.97
1994-12-12,100,20.41
1994-12-12,2000,22.33
1994-12-12,500,20.4
1994-12-12,1000,21.89
1994-12-12,2500,22.88
1994-12-12,200,
1994-12-12,300,
1995-01-18,100,20.87
1995-01-18,2600,21.13
1995-01-18,1500,20.88
1995-01-18,1000,20.9
1995-01-18,300,
1995-01-18,200,
1995-01-18,2000,20.88
1995-01-18,2500,21.18
1995-01-18,500,20.89
1995-02-06,2600,20.41
1995-02-06,1000,20.26
1995-02-06,500,20.13
1995-02-06,200,
1995-02-06,1500,20.3
1995-02-06,2500,20.36
1995-02-06,2000,20.33
1995-02-06,100,20.09
1995-02-06,300,
1995-03-21,300,
1995-03-21,500,16.46
1995-03-21,2600,20.01
1995-03-21,2500,20.01
1995-03-21,200,
1995-03-21,1500,17.31
1995-03-21,2000,19.99
1995-03-21,1000,16.49
1995-03-21,100,16.5
1995-04-18,300,
1995-04-18,100,17.97
1995-04-18,1000,18.95
1995-04-18,1500,19.47
1995-04-18,200,
1995-04-18,500,18.04
1995-04-18,2600,19.52
1995-04-18,2000,19.53
1995-04-18,2500,19.54
1995-05-08,2500,19.09
1995-05-08,300,
1995-05-08,200,
1995-05-08,1000,12.54
1995-05-08,100,10.45
1995-05-08,2000,17.69
1995-05-08,2600,19.09
1995-05-08,1500,15.9
1995-05-08,500,12.1
1995-06-08,1000,16.72
1995-06-08,500,13.11
1995-06-08,1500,17.26
1995-06-08,2700,18.18
1995-06-08,100,13.01
1995-06-08,2000,17.56
1995-06-08,300,
1995-06-08,200,
1995-06-08,2500,18.17
1995-07-13,100,12.72
1995-07-13,2700,18.62
1995-07-13,1500,17.34
1995-07-13,2000,18.24
1995-07-13,500,12.82
1995-07-13,2500,18.59
1995-07-13,300,
1995-07-13,200,
1995-07-13,1000,13.76
1995-08-23,100,12.04
1995-08-23,2500,19.5
1995-08-23,2000,18.33
1995-08-23,1500,17.16
1995-08-23,200,
1995-08-23,2700,19.66
1995-08-23,300,
1995-08-23,500,12.62
1995-08-23,1000,14.66
1995-09-13,2500,19.46
1995-09-13,2000,18.62
1995-09-13,500,14.21
1995-09-13,300,
1995-09-13,2700,19.81
1995-09-13,1000,14.51
1995-09-13,200,
1995-09-13,1500,16.22
1995-09-13,100,14.06
1995-10-30,500,17.41
1995-10-30,1500,21.59
1995-10-30,200,
1995-10-30,100,16.68
1995-10-30,300,
1995-10-30,2000,22.3
1995-10-30,2600,22.59
1995-10-30,2500,22.56
1995-10-30,1000,20.67
1995-11-22,200,
1995-11-22,2500,21.66
1995-11-22,100,18.72
1995-11-22,1000,19.61
1995-11-22,1500,20.03
1995-11-22,2700,21.69
1995-11-22,2000,21.23
1995-11-22,300,
1995-11-22,500,19.26
1995-12-13,1500,19.62
1995-12-13,2000,19.69
1995-12-13,100,19.39
1995-12-13,1000,19.49
1995-12-13,2500,19.83
1995-12-13,2600,19.83
1995-12-13,500,19.52
1995-12-13,300,
1995-12-13,200,
1996-01-17,2000,17.1
1996-01-17,1500,17.05
1996-01-17,2700,16.37
1996-01-17,100,16.37
1996-01-17,500,16.26
1996-01-17,2500,19.13
1996-01-17,1000,16.84
1996-02-29,500,
1996-02-29,100,
1996-02-29,1000,
1996-02-29,2000,
1996-02-29,1500,
1996-03-06,1000,
1996-03-06,1500,
1996-03-06,2000,
1996-03-06,300,
1996-03-06,200,
1996-03-06,500,
1996-03-06,100,
1996-03-22,1000,16.12
1996-03-22,2000,18.73
1996-03-22,100,16.1
1996-03-22,500,16.12
1996-03-22,2100,19.43
1996-03-22,1500,16.14
1996-03-23,200,
1996-03-27,100,15.97
1996-03-27,2000,17.14
1996-03-27,500,15.98
1996-03-27,1500,16.21
1996-03-27,1000,15.98
1996-03-27,200,
1996-03-28,1500,16.15
1996-03-28,2000,17.58
1996-03-28,100,15.74
1996-03-28,2500,19.99
1996-03-28,1000,15.98
1996-03-28,500,15.74
1996-03-28,2700,20.15
1996-04-02,200,
1996-04-02,1500,15.7
1996-04-02,1000,14.65
1996-04-02,2700,19.93
1996-04-02,500,14.59
1996-04-02,2000,16.31
1996-04-02,100,14.62
1996-04-02,2500,19.91
1996-04-11,2700,19.8
1996-04-11,2000,16.88
1996-04-11,100,14.75
1996-04-11,500,14.76
1996-04-11,1500,16.13
1996-04-11,1000,14.77
1996-04-11,2500,19.5
1996-05-13,2000,19.75
1996-05-13,500,15.25
1996-05-13,100,15.24
1996-05-13,1500,18.14
1996-05-13,2600,20.65
1996-05-13,2500,20.52
1996-05-13,1000,15.28
1996-06-05,1500,19.37
1996-06-05,100,14.53
1996-06-05,2000,20.39
1996-06-05,500,14.96
1996-06-05,1000,15.53
1996-06-05,2600,21.54
1996-06-05,2500,21.42
1996-06-27,1500,14.63
1996-06-27,500,12.04
1996-06-27,200,
1996-06-27,1000,13.92
1996-06-27,2500,15.6
1996-06-27,100,13.7
1996-06-27,2000,15.35
1996-07-04,1000,
1996-07-04,2000,
1996-07-04,1500,
1996-07-04,100,
1996-07-04,2500,
1996-07-04,500,
1996-07-04,200,
1996-07-11,200,
1996-07-11,2000,22.8
1996-07-11,300,
1996-07-11,100,16.95
1996-07-11,1000,16.96
1996-07-11,500,16.96
1996-07-11,2500,23.63
1996-07-11,1500,21.74
1996-07-18,200,
1996-07-18,1000,18.23
1996-07-18,2500,23.73
1996-07-18,100,17.2
1996-07-18,500,17.2
1996-07-18,1500,21.08
1996-07-18,300,
1996-07-18,2000,23.14
1996-07-25,300,
1996-07-25,200,
1996-07-25,500,18.62
1996-07-25,2500,24.62
1996-07-25,1500,22.73
1996-07-25,100,18.32
1996-07-25,1000,21.03
1996-07-25,2000,23.33
1996-08-02,2000,23.06
